 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
20,HETARB_P3_R1_W_00001.jpg,0.2,0.9,15.9,0.9,15.9,2.8,0.7,15.6,0.4,0.6,0.7,0.4,90.9,0.3,0.7,169,3695,123.6,0.4,1.5,0.6,0.9
21,HETARB_P3_R1_W_00001.jpg,0.2,0.9,16.5,0.9,16.5,2.8,0.7,16.2,0.4,0.6,0.6,0.4,90.8,0.4,0.7,170,3979,56.1,0.4,1.5,0.7,0.9
22,HETARB_P3_R1_W_00001.jpg,1.3,1.5,17.4,1.5,17.4,13.7,1.1,16.3,0.7,2.2,2.4,0.7,90.1,0.1,2.3,272,4387,73.9,0.7,3.5,0.3,0.9
23,HETARB_P3_R1_W_00001.jpg,5.8,6.2,17.6,6.2,17.6,13.8,4.3,16.5,4.4,2.2,3.7,2.0,2.1,0.4,4.4,1024,4219,4.9,2.2,1.9,0.5,0.9
24,HETARB_P3_R1_W_00001.jpg,0.2,0.9,17.1,0.9,17.1,2.8,0.7,16.8,0.4,0.6,0.6,0.4,91.6,0.3,0.7,170,3986,124.4,0.4,1.5,0.7,0.9
25,HETARB_P3_R1_W_00001.jpg,0.2,0.9,17.7,0.9,17.7,2.8,0.7,17.4,0.4,0.6,0.7,0.4,90.2,0.4,0.7,171,4129,123.1,0.4,1.6,0.6,0.9
26,HETARB_P3_R1_W_00001.jpg,0.0,11.9,17.8,11.9,17.8,0.5,11.9,17.7,0.1,0.2,0.2,0.1,52.9,0.6,0.2,2817,4238,41.9,0.1,1.4,0.7,0.9
27,HETARB_P3_R1_W_00001.jpg,0.2,0.9,18.3,0.9,18.3,2.9,0.7,18.0,0.4,0.6,0.7,0.4,90.9,0.3,0.7,172,4420,57.5,0.4,1.6,0.6,0.9
28,HETARB_P3_R1_W_00001.jpg,1.3,1.5,19.6,1.5,19.6,13.6,1.1,18.5,0.7,2.3,2.4,0.7,90.1,0.1,2.4,275,4920,74.3,0.7,3.6,0.3,0.8
29,HETARB_P3_R1_W_00001.jpg,0.2,0.9,19.0,0.9,19.0,2.9,0.7,18.7,0.4,0.6,0.6,0.4,91.8,0.3,0.7,171,4427,124.7,0.4,1.5,0.7,0.9
30,HETARB_P3_R1_W_00001.jpg,0.2,0.9,19.6,0.9,19.6,2.6,0.7,19.3,0.4,0.6,0.6,0.4,90.3,0.4,0.7,172,4570,124.2,0.4,1.5,0.7,0.9
31,HETARB_P3_R1_W_00001.jpg,0.2,0.9,20.2,0.9,20.2,3.4,0.7,19.9,0.4,0.6,0.7,0.4,92.5,0.2,0.7,172,4714,123.0,0.4,1.6,0.6,0.9
32,HETARB_P3_R1_W_00001.jpg,0.2,0.9,20.8,0.9,20.8,2.9,0.7,20.5,0.4,0.6,0.7,0.4,90.7,0.3,0.7,174,5010,57.4,0.4,1.6,0.6,0.9
33,HETARB_P3_R1_W_00001.jpg,6.5,14.8,24.9,14.8,24.9,14.8,12.8,23.7,4.6,2.4,4.0,2.1,11.9,0.4,4.7,3042,5986,13.7,2.4,1.9,0.5,0.8
