 ,Label,Area,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
37,HETARB_P1_R1_W_00001.jpg,0.646189989,31.642568898,1.787368042,19.811479486,1.787379712,19.804923715,6.541263706,1.442716949,19.261536808,0.649644474,1.109457771,1.222047030,0.673259398,90.282891879,0.189778397,1.275660212,344,4566,119.956390597,0.645603523,1.815120641,0.550927568,0.910851352
38,HETARB_P1_R1_W_00001.jpg,0.220646334,45.759702989,1.223912237,19.803534071,1.223128062,19.799189440,3.503086780,1.020869888,19.497771163,0.409191649,0.620115180,0.671248372,0.418527105,92.722646222,0.225946068,0.728929262,242,4624,124.149895370,0.407587084,1.603834886,0.623505579,0.883780605
39,HETARB_P1_R1_W_00001.jpg,0.223244476,55.567682676,1.226702503,20.449404498,1.226766154,20.442814413,2.985011413,1.033525300,20.143197166,0.404973179,0.611678239,0.668020923,0.425501186,90.330336679,0.314846300,0.720852574,247,4919,57.425942865,0.404973179,1.569962540,0.636957873,0.911700581
40,HETARB_P1_R1_W_00001.jpg,15.632416371,26.859901150,16.063144757,23.951925730,16.063121977,23.950893298,24.641739509,11.980456534,22.269306354,7.302172627,3.425398136,6.310274848,3.154190773,2.308749660,0.323514130,7.328456039,2840,5729,4.854026468,3.394679774,2.000600250,0.499849983,0.889970898
41,HETARB_P2_R1_W_00003.jpg,22.185678326,53.022285464,0.452055404,14.207668295,0.452255818,14.250003207,83.679517852,0.000000000,0.000000000,2.062832129,27.593016265,25.178492695,1.121897300,90.332591171,0.039814772,27.598299005,0,0,91.121070761,2.062832129,22.442778582,0.044557763,0.595830057
42,HETARB_P2_R1_W_00003.jpg,15.235060779,23.576530040,17.013936060,4.525548852,17.013882590,4.523962804,28.923174900,12.794621362,2.674510367,7.061719802,3.775531197,5.935646806,3.268031688,164.567845872,0.228855908,7.227042926,3033,860,164.389958825,3.589180667,1.816275781,0.550577181,0.858859190
43,HETARB_P2_R1_W_00003.jpg,19.044079559,31.026826632,5.328019910,8.481901576,5.345316923,8.481909652,64.804465370,0.898534240,6.201151798,8.474907457,5.678061442,7.613070297,3.185006081,0.993680728,0.056984926,8.813729906,213,1474,161.643098959,5.615635357,2.390284384,0.418360262,0.563241757
44,HETARB_P2_R1_W_00003.jpg,0.216482188,59.624071402,1.102669553,7.497140005,1.103842776,7.485441596,2.951863243,0.902752711,7.200929332,0.409191649,0.590585885,0.649334731,0.424486277,90.683150721,0.312204793,0.709154898,215,1708,124.824489157,0.409191649,1.529695462,0.653724892,0.905302326
45,HETARB_P2_R1_W_00003.jpg,0.219347263,57.775284387,1.106119203,8.118913166,1.106786893,8.108965716,2.893900970,0.911189652,7.821044512,0.409191649,0.594804356,0.657554635,0.424727610,91.318728858,0.329135519,0.711359737,217,1854,123.878539805,0.409191649,1.548179633,0.645919878,0.912259927
46,HETARB_P2_R1_W_00003.jpg,0.223119907,52.134967308,1.108394910,8.744657086,1.108669666,8.736957162,3.022677851,0.911189652,8.441159692,0.409191649,0.607459768,0.665934418,0.426596196,90.718051678,0.306877083,0.720716784,217,2002,123.783080073,0.409191649,1.561041624,0.640597909,0.903249045
47,HETARB_P2_R1_W_00003.jpg,0.430170484,54.482419267,1.111046438,9.670513699,1.111623646,9.660041811,5.840646350,0.915408123,9.073930284,0.409191649,1.185390242,1.288761415,0.424989501,90.209836950,0.158463283,1.244706202,221,2432,72.240532822,0.409191649,3.032454711,0.329765848,0.891680038
48,HETARB_P2_R1_W_00003.jpg,0.221785245,54.502882659,1.116946461,10.582694916,1.117949998,10.573965280,3.012193764,0.915408123,10.284631349,0.413410120,0.603241297,0.659539423,0.428155975,91.533726777,0.307168519,0.714865868,220,2579,56.309932474,0.413410120,1.540418587,0.649174197,0.900018054
