 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
11,HETARB_P4_R1_W_00002.jpg,0.2,1.2,12.4,1.2,12.3,3.0,1.0,12.1,0.4,0.6,0.7,0.4,92.0,0.3,0.7,234,2999,57.6,0.4,1.5,0.6,0.9
12,HETARB_P4_R1_W_00002.jpg,0.7,1.7,12.7,1.7,12.7,6.7,1.4,12.2,0.7,1.1,1.2,0.7,91.4,0.2,1.3,333,2887,121.6,0.7,1.7,0.6,0.9
13,HETARB_P4_R1_W_00002.jpg,0.2,1.2,13.0,1.2,13.0,3.1,1.0,12.7,0.4,0.6,0.7,0.4,92.0,0.3,0.7,234,3006,124.8,0.4,1.5,0.7,0.9
14,HETARB_P4_R1_W_00002.jpg,0.7,1.8,13.8,1.8,13.8,7.1,1.4,13.3,0.7,1.1,1.2,0.7,92.2,0.2,1.3,337,3151,121.1,0.7,1.7,0.6,0.9
15,HETARB_P4_R1_W_00002.jpg,0.2,1.2,13.6,1.2,13.6,2.9,1.0,13.3,0.4,0.6,0.6,0.4,91.7,0.3,0.7,239,3290,56.8,0.4,1.5,0.7,0.9
16,HETARB_P4_R1_W_00002.jpg,0.2,1.2,14.2,1.2,14.2,3.0,1.0,13.9,0.4,0.6,0.7,0.4,92.0,0.3,0.7,243,3440,58.2,0.4,1.6,0.6,0.9
17,HETARB_P4_R1_W_00002.jpg,9.9,17.1,15.6,17.1,15.6,19.4,14.0,14.5,6.7,2.2,6.1,2.0,178.2,0.3,6.7,3317,3666,177.3,2.1,3.0,0.3,0.9
18,HETARB_P4_R1_W_00002.jpg,0.2,1.2,14.8,1.2,14.8,2.9,1.0,14.5,0.4,0.6,0.6,0.4,91.2,0.3,0.7,243,3447,125.6,0.4,1.5,0.7,0.9
19,HETARB_P4_R1_W_00002.jpg,0.2,1.2,15.4,1.2,15.4,2.9,1.0,15.1,0.4,0.6,0.7,0.4,92.3,0.3,0.7,248,3733,58.1,0.4,1.6,0.6,0.9
20,HETARB_P4_R1_W_00002.jpg,0.2,1.2,16.1,1.2,16.1,2.9,1.1,15.8,0.4,0.6,0.7,0.4,91.6,0.3,0.7,253,3879,57.4,0.4,1.5,0.7,0.9
21,HETARB_P4_R1_W_00002.jpg,0.2,1.3,16.7,1.3,16.7,2.9,1.1,16.4,0.4,0.6,0.7,0.4,91.4,0.3,0.7,255,4026,57.6,0.4,1.6,0.6,0.9
22,HETARB_P4_R1_W_00002.jpg,0.2,1.3,17.3,1.3,17.3,3.0,1.1,17.0,0.4,0.6,0.7,0.4,91.6,0.3,0.7,256,4033,125.0,0.4,1.5,0.7,0.9
23,HETARB_P4_R1_W_00002.jpg,0.2,1.3,17.9,1.3,17.9,3.0,1.1,17.6,0.4,0.6,0.6,0.4,92.0,0.3,0.7,261,4317,56.8,0.4,1.5,0.7,0.9
24,HETARB_P4_R1_W_00002.jpg,12.5,7.4,19.2,7.4,19.2,22.9,3.5,17.9,7.2,2.6,6.5,2.5,179.3,0.3,7.2,824,4586,0.4,2.6,2.6,0.4,0.9
25,HETARB_P4_R1_W_00002.jpg,0.2,1.3,18.5,1.3,18.5,3.0,1.1,18.2,0.4,0.6,0.6,0.4,91.9,0.3,0.7,264,4461,57.0,0.4,1.5,0.7,0.9
26,HETARB_P4_R1_W_00002.jpg,0.2,1.3,19.1,1.3,19.1,2.9,1.1,18.8,0.4,0.6,0.7,0.4,91.3,0.3,0.7,265,4467,124.2,0.4,1.6,0.6,0.9
27,HETARB_P4_R1_W_00002.jpg,0.2,1.3,19.8,1.3,19.8,3.0,1.1,19.5,0.4,0.6,0.7,0.4,91.7,0.3,0.7,271,4758,58.0,0.4,1.6,0.6,0.9
28,HETARB_P4_R1_W_00002.jpg,0.2,1.3,20.4,1.3,20.4,2.9,1.1,20.1,0.4,0.6,0.6,0.4,92.7,0.3,0.7,274,4900,56.7,0.4,1.5,0.7,0.9
29,HETARB_P4_R1_W_00002.jpg,0.2,1.3,21.0,1.3,21.0,2.8,1.1,20.7,0.4,0.6,0.7,0.4,91.0,0.4,0.7,273,4907,125.0,0.4,1.5,0.7,0.9
30,HETARB_P4_R1_W_00002.jpg,0.2,1.4,21.6,1.4,21.6,3.5,1.2,21.3,0.4,0.6,0.7,0.4,93.1,0.2,0.7,280,5198,58.3,0.4,1.6,0.6,0.9
31,HETARB_P4_R1_W_00002.jpg,0.2,1.4,22.3,1.4,22.2,3.0,1.2,21.9,0.4,0.6,0.7,0.4,91.2,0.3,0.7,282,5347,57.7,0.4,1.6,0.6,0.9
32,HETARB_P4_R1_W_00002.jpg,11.9,16.1,24.1,16.0,24.1,23.7,12.9,22.8,7.3,2.6,6.4,2.4,4.0,0.3,7.3,3049,5784,4.4,2.5,2.7,0.4,0.9
33,HETARB_P4_R1_W_00002.jpg,0.0,0.2,24.5,0.2,24.5,2.6,0.2,24.0,0.1,1.0,1.0,0.0,90.6,0.1,1.0,45,5692,91.8,0.0,25.8,0.0,0.7
34,HETARB_P4_R1_W_00002.jpg,0.0,0.2,25.3,0.2,25.3,1.8,0.2,25.0,0.0,0.7,0.8,0.0,90.5,0.1,0.7,45,6092,89.0,0.0,18.8,0.1,0.9
35,HETARB_P4_R1_W_00002.jpg,0.0,0.2,26.2,0.2,26.2,2.0,0.2,25.9,0.0,0.7,0.8,0.0,90.4,0.1,0.7,49,6304,89.0,0.0,19.0,0.1,0.9
36,HETARB_P4_R1_W_00002.jpg,0.0,0.2,27.2,0.2,27.2,2.2,0.2,26.8,0.0,0.7,0.8,0.0,90.5,0.1,0.7,52,6352,91.3,0.0,19.1,0.1,0.8
