 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
26,HETARB_P7_R1_W_00001.jpg,0.2,2.5,18.7,2.5,18.6,2.9,2.3,18.4,0.4,0.6,0.6,0.4,92.7,0.3,0.7,557,4354,125.4,0.4,1.5,0.7,0.9
27,HETARB_P7_R1_W_00001.jpg,0.2,2.6,19.3,2.6,19.2,3.0,2.4,19.0,0.4,0.6,0.6,0.4,91.9,0.3,0.7,560,4498,125.8,0.4,1.5,0.7,0.9
28,HETARB_P7_R1_W_00001.jpg,0.7,3.2,20.1,3.2,20.1,7.3,2.8,19.6,0.7,1.1,1.2,0.7,91.2,0.2,1.3,670,4897,60.9,0.7,1.8,0.6,0.9
29,HETARB_P7_R1_W_00001.jpg,0.2,2.6,19.9,2.6,19.9,2.9,2.4,19.6,0.4,0.6,0.7,0.4,90.8,0.3,0.7,568,4783,58.6,0.4,1.6,0.6,0.9
30,HETARB_P7_R1_W_00001.jpg,0.2,2.6,20.5,2.6,20.5,3.0,2.4,20.2,0.4,0.6,0.7,0.4,92.2,0.3,0.7,571,4932,58.0,0.4,1.6,0.6,0.9
31,HETARB_P7_R1_W_00001.jpg,0.6,3.2,21.2,3.2,21.2,6.7,2.8,20.7,0.7,1.1,1.2,0.7,91.3,0.2,1.3,671,4905,121.8,0.7,1.7,0.6,0.9
32,HETARB_P7_R1_W_00001.jpg,0.2,2.6,21.1,2.6,21.1,2.9,2.4,20.8,0.4,0.6,0.6,0.4,92.3,0.3,0.7,574,5075,56.7,0.4,1.5,0.7,0.9
33,HETARB_P7_R1_W_00001.jpg,0.2,2.6,21.7,2.6,21.7,2.7,2.4,21.4,0.4,0.6,0.6,0.4,91.7,0.4,0.7,574,5082,125.6,0.4,1.5,0.7,0.9
34,HETARB_P7_R1_W_00001.jpg,14.9,15.2,23.3,15.2,23.3,28.1,10.9,21.6,7.4,3.3,6.7,2.9,170.3,0.2,7.5,2589,5330,169.9,3.1,2.3,0.4,0.9
35,HETARB_P7_R1_W_00001.jpg,0.6,3.2,22.3,3.2,22.3,6.7,2.9,21.8,0.7,1.1,1.2,0.7,91.1,0.2,1.3,677,5169,121.2,0.7,1.8,0.6,0.9
36,HETARB_P7_R1_W_00001.jpg,0.2,2.6,22.3,2.6,22.3,3.5,2.4,22.0,0.4,0.6,0.7,0.4,93.9,0.2,0.7,578,5226,123.8,0.4,1.6,0.6,0.9
37,HETARB_P7_R1_W_00001.jpg,0.2,2.6,23.0,2.6,23.0,3.0,2.4,22.7,0.4,0.6,0.7,0.4,91.7,0.3,0.7,582,5377,123.7,0.4,1.6,0.6,0.9
38,HETARB_P7_R1_W_00001.jpg,0.0,0.0,26.2,0.0,26.2,2.8,0.0,25.6,0.0,1.2,1.4,0.0,90.2,0.1,1.2,4,6072,90.8,0.0,35.2,0.0,0.9
39,HETARB_P7_R1_W_00001.jpg,0.1,10.5,27.6,10.5,27.6,43.0,0.0,27.5,21.4,0.1,12.2,0.0,180.0,6.320E-4,21.4,0,6541,180.0,0.1,1249.6,8.003E-4,0.1
