 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
14,HETARB_P1_R1_W_00001.jpg,0.7,1.7,10.9,1.7,10.9,6.9,1.4,10.4,0.7,1.1,1.2,0.7,90.8,0.2,1.3,323,2459,121.3,0.7,1.7,0.6,0.9
15,HETARB_P1_R1_W_00001.jpg,0.2,1.1,11.2,1.1,11.2,2.9,0.9,10.9,0.4,0.6,0.7,0.4,91.5,0.3,0.7,226,2574,123.4,0.4,1.5,0.7,0.9
16,HETARB_P1_R1_W_00001.jpg,0.7,1.7,12.0,1.7,12.0,6.9,1.4,11.5,0.7,1.1,1.2,0.7,90.9,0.2,1.3,327,2722,121.0,0.7,1.8,0.6,0.9
17,HETARB_P1_R1_W_00001.jpg,0.2,1.1,11.8,1.1,11.8,2.9,0.9,11.5,0.4,0.6,0.6,0.4,91.2,0.3,0.7,227,2723,124.7,0.4,1.5,0.7,0.9
18,HETARB_P1_R1_W_00001.jpg,9.4,16.7,12.9,16.7,12.9,20.5,14.3,11.6,5.8,2.8,4.9,2.4,11.5,0.3,5.8,3404,3267,11.7,2.7,2.0,0.5,0.9
19,HETARB_P1_R1_W_00001.jpg,0.2,1.2,12.4,1.2,12.4,3.0,0.9,12.1,0.4,0.6,0.7,0.4,91.2,0.3,0.7,229,3011,57.9,0.4,1.6,0.6,0.9
20,HETARB_P1_R1_W_00001.jpg,0.6,1.7,13.1,1.7,13.1,7.0,1.4,12.6,0.7,1.1,1.2,0.7,90.4,0.2,1.3,330,2988,121.0,0.7,1.7,0.6,0.9
21,HETARB_P1_R1_W_00001.jpg,0.2,1.2,13.0,1.2,13.0,2.9,1.0,12.7,0.4,0.6,0.6,0.4,90.4,0.3,0.7,229,3018,125.5,0.4,1.5,0.7,0.9
22,HETARB_P1_R1_W_00001.jpg,0.2,1.2,13.6,1.2,13.6,2.8,1.0,13.3,0.4,0.6,0.7,0.4,91.3,0.4,0.7,230,3160,124.1,0.4,1.6,0.6,0.9
23,HETARB_P1_R1_W_00001.jpg,1.3,1.7,14.8,1.7,14.8,14.1,1.4,13.7,0.7,2.2,2.4,0.7,90.5,0.1,2.3,337,3770,74.1,0.7,3.5,0.3,0.9
24,HETARB_P1_R1_W_00001.jpg,0.2,1.2,14.3,1.2,14.2,3.0,1.0,14.0,0.4,0.6,0.7,0.4,90.7,0.3,0.7,233,3449,56.7,0.4,1.5,0.7,0.9
25,HETARB_P1_R1_W_00001.jpg,0.2,1.2,14.9,1.2,14.9,3.0,1.0,14.6,0.4,0.6,0.7,0.4,90.9,0.3,0.7,235,3597,57.3,0.4,1.5,0.6,0.9
26,HETARB_P1_R1_W_00001.jpg,18.0,8.6,17.2,8.6,17.2,29.6,4.0,15.2,8.1,3.8,7.2,3.2,15.0,0.3,8.2,953,4250,9.7,3.5,2.3,0.4,0.9
27,HETARB_P1_R1_W_00001.jpg,0.2,1.2,15.5,1.2,15.5,3.0,1.0,15.2,0.4,0.6,0.7,0.4,91.4,0.3,0.7,236,3744,56.9,0.4,1.5,0.7,0.9
28,HETARB_P1_R1_W_00001.jpg,0.2,1.2,16.1,1.2,16.1,2.9,1.0,15.8,0.4,0.6,0.6,0.4,91.3,0.3,0.7,236,3751,124.7,0.4,1.5,0.7,0.9
29,HETARB_P1_R1_W_00001.jpg,0.6,1.8,16.5,1.8,16.5,6.9,1.4,15.9,0.7,1.1,1.2,0.7,90.2,0.2,1.3,340,4030,60.3,0.7,1.7,0.6,0.9
30,HETARB_P1_R1_W_00001.jpg,0.2,1.2,16.7,1.2,16.7,3.0,1.0,16.4,0.4,0.6,0.6,0.4,91.5,0.3,0.7,237,3895,125.1,0.4,1.5,0.7,0.9
31,HETARB_P1_R1_W_00001.jpg,0.8,1.9,18.6,1.9,18.5,14.1,1.4,16.4,0.7,3.7,1.7,0.6,82.0,0.1,3.7,492,3896,90.7,0.7,2.7,0.4,0.5
32,HETARB_P1_R1_W_00001.jpg,0.6,1.8,17.6,1.8,17.6,6.7,1.4,17.0,0.7,1.1,1.2,0.7,90.6,0.2,1.3,340,4036,120.5,0.7,1.8,0.6,0.9
33,HETARB_P1_R1_W_00001.jpg,0.2,1.2,17.3,1.2,17.3,2.9,1.0,17.0,0.4,0.6,0.7,0.4,91.3,0.3,0.7,239,4038,123.9,0.4,1.5,0.7,0.9
34,HETARB_P1_R1_W_00001.jpg,0.2,1.2,18.0,1.2,18.0,3.0,1.0,17.7,0.4,0.6,0.7,0.4,91.4,0.3,0.7,240,4186,123.5,0.4,1.6,0.6,0.9
35,HETARB_P1_R1_W_00001.jpg,0.2,1.2,18.6,1.2,18.6,2.9,1.0,18.3,0.4,0.6,0.6,0.4,91.6,0.3,0.7,242,4335,125.1,0.4,1.5,0.7,0.9
36,HETARB_P1_R1_W_00001.jpg,0.2,1.2,19.2,1.2,19.2,2.8,1.0,18.9,0.4,0.6,0.6,0.4,90.7,0.4,0.7,244,4616,56.3,0.4,1.5,0.7,0.9
37,HETARB_P1_R1_W_00001.jpg,0.6,1.8,19.8,1.8,19.8,6.5,1.4,19.3,0.6,1.1,1.2,0.7,90.3,0.2,1.3,344,4566,120.0,0.6,1.8,0.6,0.9
38,HETARB_P1_R1_W_00001.jpg,0.2,1.2,19.8,1.2,19.8,3.5,1.0,19.5,0.4,0.6,0.7,0.4,92.7,0.2,0.7,242,4624,124.1,0.4,1.6,0.6,0.9
39,HETARB_P1_R1_W_00001.jpg,0.2,1.2,20.5,1.2,20.4,3.0,1.0,20.1,0.4,0.6,0.7,0.4,90.3,0.3,0.7,247,4919,57.4,0.4,1.6,0.6,0.9
40,HETARB_P1_R1_W_00001.jpg,15.6,16.1,24.0,16.1,24.0,24.6,12.0,22.3,7.3,3.4,6.3,3.2,2.3,0.3,7.3,2840,5729,4.9,3.4,2.0,0.5,0.9
