 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
26,ARTCAL_P2_R1_W_00003.jpg,0.0,9.3,18.5,9.3,18.5,0.4,9.3,18.5,0.1,0.1,0.1,0.0,16.1,0.3,0.1,2199,4397,15.1,0.1,2.5,0.4,0.8
27,ARTCAL_P2_R1_W_00003.jpg,0.0,8.2,19.1,8.2,19.1,0.2,8.1,19.1,0.1,0.0,0.1,0.0,22.9,0.9,0.1,1931,4532,36.0,0.0,1.4,0.7,0.9
28,ARTCAL_P2_R1_W_00003.jpg,0.0,10.4,19.3,10.4,19.3,0.3,10.3,19.3,0.1,0.1,0.1,0.1,16.4,0.7,0.1,2452,4580,7.4,0.1,1.2,0.8,0.9
29,ARTCAL_P2_R1_W_00003.jpg,0.3,0.2,24.1,0.2,24.1,15.3,0.0,20.6,0.3,7.1,7.7,0.0,92.1,0.0,7.1,4,4872,92.5,0.1,174.4,0.0,0.6
30,ARTCAL_P2_R1_W_00003.jpg,0.0,6.7,21.1,6.7,21.1,0.2,6.7,21.1,0.1,0.1,0.1,0.1,71.7,0.7,0.1,1580,5006,51.8,0.1,1.3,0.8,0.9
31,ARTCAL_P2_R1_W_00003.jpg,0.0,7.3,21.3,7.3,21.3,0.2,7.2,21.3,0.0,0.1,0.1,0.0,126.0,0.8,0.1,1719,5039,123.7,0.0,1.8,0.6,0.9
32,ARTCAL_P2_R1_W_00003.jpg,0.2,13.2,22.5,13.2,22.5,5.1,12.5,22.0,1.6,0.7,0.8,0.3,169.3,0.1,1.6,2973,5361,179.2,0.7,2.5,0.4,0.3
33,ARTCAL_P2_R1_W_00003.jpg,0.0,1.3,22.1,1.3,22.1,0.1,1.3,22.1,0.0,0.0,0.0,0.0,131.4,0.9,0.0,307,5231,127.9,0.0,1.2,0.9,0.9
34,ARTCAL_P2_R1_W_00003.jpg,0.0,0.7,22.2,0.7,22.2,0.2,0.7,22.2,0.1,0.1,0.1,0.0,176.4,0.7,0.1,168,5256,162.6,0.0,1.4,0.7,0.8
35,ARTCAL_P2_R1_W_00003.jpg,0.0,4.5,23.0,4.5,23.0,0.2,4.5,22.9,0.0,0.1,0.1,0.0,87.1,0.3,0.1,1061,5431,92.5,0.0,5.4,0.2,0.7
36,ARTCAL_P2_R1_W_00003.jpg,0.0,0.2,23.2,0.2,23.2,0.2,0.2,23.1,0.0,0.1,0.1,0.0,123.5,0.6,0.1,36,5480,129.8,0.0,1.5,0.6,0.8
37,ARTCAL_P2_R1_W_00003.jpg,0.0,5.2,23.1,5.2,23.1,0.2,5.1,23.1,0.1,0.0,0.1,0.0,19.1,0.4,0.1,1218,5488,16.4,0.0,2.9,0.3,0.6
38,ARTCAL_P2_R1_W_00003.jpg,0.0,2.2,23.4,2.2,23.4,0.2,2.2,23.4,0.0,0.1,0.1,0.0,75.2,0.4,0.1,525,5551,55.3,0.0,2.0,0.5,0.6
39,ARTCAL_P2_R1_W_00003.jpg,0.0,12.9,23.5,12.9,23.5,0.2,12.9,23.5,0.1,0.1,0.1,0.0,118.4,0.7,0.1,3060,5569,112.8,0.1,1.6,0.6,0.8
40,ARTCAL_P2_R1_W_00003.jpg,0.0,6.0,24.6,6.0,24.6,0.2,6.0,24.6,0.1,0.0,0.1,0.0,41.1,0.4,0.1,1413,5832,45.0,0.0,1.7,0.6,0.7
41,ARTCAL_P2_R1_W_00003.jpg,0.0,8.0,24.6,8.0,24.6,0.2,8.0,24.6,0.1,0.0,0.1,0.0,165.2,0.5,0.1,1885,5832,158.2,0.0,2.9,0.4,0.8
42,ARTCAL_P2_R1_W_00003.jpg,0.0,6.0,24.9,6.0,24.9,0.2,5.9,24.9,0.1,0.0,0.1,0.0,11.2,0.4,0.1,1404,5913,11.3,0.0,2.1,0.5,0.7
