 ,Label,Area,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
28,SALLEU_P5_R1_W_00001.jpg,32.827419505,71.459865967,2.729234226,19.847934368,2.770297364,19.869905139,110.628935775,0.919626593,12.250438653,3.686943314,15.199149610,16.894832688,2.473961680,95.327097473,0.033706149,15.217067257,571,6507,87.219292861,2.326612566,6.829059974,0.146433038,0.940953474
29,SALLEU_P5_R1_W_00001.jpg,0.963448061,87.301526688,16.706705169,13.595455698,16.707798833,13.598386942,6.881932597,15.464913259,13.229123835,2.176730835,0.755106239,1.765715047,0.694732807,4.444574433,0.255633250,2.188618009,3666,3246,5.974323286,0.753858061,2.541574299,0.393456922,0.849988225
30,SALLEU_P5_R1_W_00001.jpg,1.182528391,88.826880963,9.241436248,16.866422464,9.253041107,16.873435356,7.250262911,7.808389100,16.401413734,2.429839072,0.902752711,1.919809764,0.784266201,174.627995386,0.282692268,2.451454140,1851,3941,172.385810653,0.898179184,2.447905777,0.408512456,0.798934770
31,SALLEU_P5_R1_W_00001.jpg,1.686870495,73.064218885,13.117806267,21.638771384,13.122240260,21.637011672,9.644149105,11.516424767,21.058605289,2.708258132,1.185390242,2.185149712,0.982903007,16.790419812,0.227910206,2.818459314,2730,5234,16.074970839,1.052906136,2.223159047,0.449810373,0.816194388
32,SALLEU_P6_R1_W_00001.jpg,1.789977589,70.298028383,16.782263465,5.169977302,16.789564086,5.169274290,8.657245212,15.448039376,4.623443789,2.552174719,1.088365418,2.211783511,1.030421937,1.253345805,0.300122130,2.562320718,3662,1280,5.100487484,1.088365418,2.146483330,0.465878298,0.896005273
33,SALLEU_P6_R1_W_00001.jpg,1.895576052,74.193421355,8.369602360,8.338631807,8.380990071,8.332457741,9.109799451,6.871888625,7.761985924,2.670291897,1.223356477,2.231310491,1.081661382,8.675885502,0.287034067,2.736288777,1629,2066,13.007858248,1.211539438,2.062854909,0.484765068,0.849848412
34,SALLEU_P6_R1_W_00001.jpg,32.956525816,73.516201498,2.180905606,17.251080672,2.211866930,17.283782229,105.450066114,0.974466711,9.736230169,2.463586837,15.076813963,16.908516854,2.481681409,89.264734018,0.037244108,15.222545696,246,5876,81.297295750,2.320101759,6.813330992,0.146771088,0.946186737
35,SALLEU_P6_R1_W_00001.jpg,2.006708914,60.635185147,16.227675350,13.698727227,16.237489625,13.699249221,8.717824094,14.663403843,13.085695834,2.876996956,1.198045653,2.329250244,1.096928572,175.211235232,0.331801267,2.877306212,3476,3249,179.159946130,1.191396795,2.123429276,0.470936335,0.849476257
36,SALLEU_P6_R1_W_00001.jpg,1.293162979,82.807621422,9.557894713,16.725957615,9.559371900,16.726218824,7.795974738,8.369445692,16.224237969,2.265318718,0.928063534,1.898181345,0.867412509,176.931977735,0.267375913,2.267218982,1984,3976,177.653998799,0.928063534,2.188325999,0.456970305,0.878837537
37,SALLEU_P6_R1_W_00001.jpg,1.283713572,77.361569202,12.948588990,22.014901442,12.952424086,22.016416766,7.992992230,11.499550885,21.573258703,2.547956249,0.877441887,2.067455635,0.790573135,0.003392514,0.252498740,2.547959741,2726,5210,179.905139525,0.870741165,2.615135201,0.382389407,0.833510503
38,SALLEU_P7_R1_W_00001.jpg,1.104210421,72.979880709,16.472339720,5.441239901,16.474764731,5.440974018,5.827109196,15.464913259,5.003106144,1.898311775,0.894315769,1.719833627,0.817476965,9.534252004,0.408653659,1.924519739,3670,1352,13.823022519,0.859868827,2.103831301,0.475323283,0.907356092
39,SALLEU_P7_R1_W_00001.jpg,1.264707984,70.129080556,9.358052254,10.716528537,9.361407661,10.717061007,6.720855502,8.204925338,10.225572760,2.214697071,0.915408123,1.961043143,0.821132479,172.976962329,0.351844695,2.222113180,1945,2520,175.317654489,0.887269314,2.388217727,0.418722292,0.891840679
40,SALLEU_P7_R1_W_00001.jpg,33.195056621,74.084469044,3.491261038,18.640539582,3.526597163,18.686527492,100.295228034,1.940496481,11.107233118,3.125886723,15.161183375,16.883861240,2.503293422,93.086627910,0.041468921,15.220043783,683,6227,84.959409984,2.344143196,6.744659292,0.148265458,0.946447820
41,SALLEU_P7_R1_W_00001.jpg,1.186265445,82.900155518,16.782127749,14.598086653,16.789386233,14.593917604,6.956344775,15.705366084,14.140313487,2.041739776,0.970248240,1.727882228,0.874133694,9.062694916,0.308055911,2.053944706,3723,3488,6.249225513,0.943636503,1.976679585,0.505898886,0.889352874
42,SALLEU_P7_R1_W_00001.jpg,1.194985237,70.832935716,9.340853821,18.471955812,9.350733623,18.470455987,7.142381460,8.188051455,18.004432566,2.126109188,0.919626593,1.766885558,0.861121114,3.287360385,0.294365102,2.141176172,1943,4446,8.497275631,0.916755094,2.051843266,0.487366660,0.862375189
43,SALLEU_P7_R1_W_00001.jpg,1.311866044,68.077985702,13.348150554,22.972581495,13.353775595,22.972090070,7.175208526,12.149195359,22.454919061,2.113453776,1.046180711,1.723998273,0.968863920,8.409636022,0.320206616,2.150249274,2880,5520,11.772874062,1.034691496,1.779401873,0.561986595,0.861877872
