 ,Label,Area,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
28,ERIKAR_P5_R1_W_00001.jpg,0.525963629,28.238687674,9.079393057,8.199200515,9.080395286,8.199273709,4.307872662,8.255546985,7.930724748,1.666295891,0.569493532,1.471419173,0.455123668,178.837643633,0.356155670,1.668878371,1957,1928,176.812136260,0.546920342,3.233009564,0.309309323,0.901647346
29,ERIKAR_P5_R1_W_00001.jpg,32.678524604,70.605812443,2.476305630,17.680546503,2.460667926,17.613355476,127.721348385,1.075710006,10.065270877,2.788409074,15.102124786,16.828913248,2.472387205,87.894175266,0.025173599,15.230613903,261,5954,79.854126698,2.344689636,6.806746619,0.146913064,0.934712919
30,ERIKAR_P5_R1_W_00001.jpg,0.420187211,21.747492695,15.433075168,11.350465145,15.433911306,11.350454432,4.260672967,14.659185372,11.090359236,1.514430949,0.514653415,1.359429461,0.393546697,13.894880537,0.290868233,1.557278580,3475,2733,13.471585867,0.513254589,3.454302813,0.289494018,0.859634113
31,ERIKAR_P5_R1_W_00001.jpg,0.418051752,17.010275176,9.725000727,15.706575491,9.725027422,15.706603378,3.854748959,8.879880636,15.464913259,1.615674244,0.514653415,1.499675258,0.354930189,13.644530042,0.353547452,1.670908465,2105,3776,14.773013247,0.400166286,4.225268250,0.236671364,0.925337272
32,ERIKAR_P5_R1_W_00001.jpg,0.271950744,13.350309178,12.567303710,19.455856977,12.568475353,19.456018545,3.356442575,11.811717710,19.274192220,1.417406125,0.371225414,1.265460477,0.273622486,172.578774314,0.303348375,1.423426006,2800,4625,174.728705322,0.312278180,4.624840951,0.216223652,0.817897188
33,ERIKAR_P6_R1_W_00001.jpg,0.084226074,54.495178883,3.550179926,0.029486958,3.546697422,0.029517124,3.380948055,2.817938368,0.000000000,1.468027773,0.059058589,1.630171691,0.065784463,0.014387076,0.092593271,1.468633750,668,1,178.354022502,0.059058589,24.780497183,0.040354315,0.973467709
34,ERIKAR_P6_R1_W_00001.jpg,0.675730509,24.091430546,16.391327821,6.906168642,16.394430445,6.905342005,5.762127401,15.127435610,6.597688035,2.366562013,0.666518356,2.155486081,0.399152105,12.425350180,0.255751199,2.441197269,3586,1707,14.204336220,0.470469575,5.400162132,0.185179625,0.870777627
35,ERIKAR_P6_R1_W_00001.jpg,32.629035334,70.659040004,2.543726452,18.308040681,2.529327198,18.245228613,141.187587689,1.227574948,10.714915351,2.619670249,15.076813963,16.813374124,2.470924503,88.682334385,0.020569373,15.201797193,305,6107,80.480172923,2.329822358,6.804487190,0.146961846,0.935518541
36,ERIKAR_P6_R1_W_00001.jpg,0.678328651,29.914699345,9.733929256,11.103952343,9.735911983,11.104234643,5.631551736,8.407411927,10.870998764,2.391872836,0.514653415,2.035818739,0.424239568,172.814541117,0.268778093,2.402695846,1993,2602,174.559667969,0.514653415,4.798747902,0.208387692,0.847641179
37,ERIKAR_P6_R1_W_00001.jpg,0.560575866,9.631207467,15.530893200,15.135227815,15.531694669,15.135596559,5.126915818,14.532631254,14.562160548,1.978462716,1.003996005,1.983542330,0.359834700,153.801815649,0.267998206,2.183530266,3445,3463,154.969732157,0.409324352,5.512370898,0.181410144,0.911012783
38,ERIKAR_P6_R1_W_00001.jpg,0.688222946,13.078648484,9.541763299,17.973463774,9.543594297,17.973481731,5.356276136,8.259765456,17.742887389,2.349688130,0.472468708,2.096162922,0.418036528,176.258280481,0.301448478,2.359905364,1958,4237,174.666481433,0.452286937,5.014305642,0.199429407,0.909612626
39,ERIKAR_P6_R1_W_00001.jpg,0.403761970,16.028772390,12.687121943,21.415463193,12.688039506,21.415690640,4.235434887,11.727348298,21.189377878,1.813942363,0.493561061,1.665304674,0.308703695,165.864877135,0.282838976,1.864277666,2780,5037,166.655549010,0.345729762,5.394508389,0.185373704,0.904665072
